update_date,country/region,latitude,longitude,cum_confirmed,cum_dead,cum_recovered,new_confirmed,new_dead,new_recovered
2020-04-08,Ukraine,48.3794,31.1656,1668.0,52.0,35.0,206.0,7.0,7.0
2020-04-08,United Arab Emirates,24.0,54.0,2659.0,12.0,239.0,300.0,0.0,53.0
2020-04-08,United Kingdom,270.0299,-482.92470000000003,61474.0,8519.0,345.0,5525.0,1036.0,20.0
2020-04-08,United States,37.0902,-95.7129,428654.0,18270.0,23559.0,31533.0,2079.0,1796.0
2020-04-08,Uruguay,-32.5228,-55.7658,424.0,7.0,150.0,0.0,0.0,0.0
2020-04-08,Uzbekistan,41.3775,64.5853,545.0,3.0,30.0,25.0,1.0,0.0
2020-04-08,Venezuela,6.4238,-66.5897,167.0,9.0,65.0,2.0,2.0,0.0
2020-04-08,Vietnam,16.0,108.0,251.0,0.0,126.0,2.0,0.0,3.0
2020-04-08,Zambia,-15.4167,28.2833,39.0,1.0,7.0,0.0,0.0,0.0
2020-04-08,Zimbabwe,-20.0,30.0,11.0,3.0,0.0,0.0,1.0,0.0
2020-04-09,Afghanistan,33.0,65.0,484.0,15.0,32.0,40.0,1.0,3.0
2020-04-09,Albania,41.1533,20.1683,409.0,23.0,165.0,9.0,1.0,11.0
2020-04-09,Algeria,28.0339,1.6596,1666.0,235.0,347.0,94.0,30.0,110.0
2020-04-09,Angola,-11.2027,17.8739,19.0,2.0,2.0,0.0,0.0,0.0
2020-04-09,Antigua and Barbuda,17.0608,-61.7964,19.0,2.0,0.0,0.0,0.0,0.0
2020-04-09,Argentina,-38.4161,-63.6167,1795.0,72.0,365.0,80.0,9.0,7.0
2020-04-09,Australia,,,6108.0,51.0,1472.0,98.0,1.0,392.0
2020-04-09,Austria,47.5162,14.5501,13244.0,295.0,5240.0,302.0,22.0,728.0
2020-04-09,Bahamas,25.0343,-77.3963,41.0,8.0,5.0,1.0,1.0,0.0
2020-04-09,Bangladesh,23.685,90.3563,330.0,21.0,33.0,112.0,1.0,0.0
2020-04-09,Barbados,13.1939,-59.5432,66.0,3.0,11.0,3.0,0.0,3.0
2020-04-09,Belarus,53.7098,27.9534,1486.0,16.0,139.0,420.0,3.0,62.0
2020-04-09,Belgium,50.8333,4.0,24983.0,2523.0,5164.0,1580.0,283.0,483.0
2020-04-09,Belize,13.1939,-59.5432,9.0,1.0,0.0,1.0,0.0,0.0
2020-04-09,Benin,9.3077,2.3158,26.0,1.0,5.0,0.0,0.0,0.0
2020-04-09,Bolivia,-16.2902,-63.5887,264.0,18.0,2.0,54.0,3.0,0.0
2020-04-09,Bosnia and Herzegovina,43.9159,17.6791,858.0,35.0,101.0,54.0,1.0,22.0
2020-04-09,Botswana,-22.3285,24.6849,13.0,1.0,0.0,7.0,0.0,0.0
2020-04-09,Brazil,-14.235,-51.9253,18092.0,950.0,173.0,1922.0,131.0,46.0
2020-04-09,Bulgaria,42.7339,25.4858,618.0,24.0,48.0,25.0,0.0,6.0
2020-04-09,Burkina Faso,12.2383,-1.5616,443.0,24.0,146.0,29.0,1.0,12.0
2020-04-09,Cambodia,11.55,104.9167,119.0,0.0,62.0,2.0,0.0,-1.0
2020-04-09,Cameroon,3.848,11.5021,730.0,10.0,60.0,0.0,0.0,0.0
2020-04-09,Canada,,,20641.0,502.0,5162.0,1513.0,96.0,1008.0
2020-04-09,Chile,-35.6751,-71.543,5972.0,57.0,1274.0,426.0,9.0,159.0
2020-04-09,China,,,82883.0,3339.0,77679.0,74.0,2.0,112.0
2020-04-09,Colombia,4.5709,-74.2973,2223.0,69.0,174.0,169.0,15.0,51.0
2020-04-09,Congo,,,240.0,23.0,14.0,15.0,0.0,3.0
2020-04-09,Costa Rica,9.7489,-83.7534,539.0,3.0,30.0,37.0,0.0,1.0
2020-04-09,Cote d'Ivoire,7.54,-5.5471,444.0,3.0,52.0,60.0,0.0,4.0
2020-04-09,Croatia,45.1,15.2,1407.0,20.0,219.0,64.0,1.0,40.0
2020-04-09,Czechia,49.8175,15.473,5569.0,112.0,301.0,257.0,13.0,68.0
2020-04-09,Denmark,189.8634,-40.014300000000006,5830.0,237.0,1883.0,233.0,19.0,120.0
2020-04-09,Dominica,15.415,-61.371,15.0,0.0,1.0,0.0,0.0,0.0
2020-04-09,Dominican Republic,18.7357,-70.1627,2349.0,118.0,80.0,238.0,10.0,30.0
2020-04-09,Ecuador,-1.8312,-78.1834,4965.0,272.0,339.0,515.0,30.0,199.0
2020-04-09,Egypt,26.0,30.0,1699.0,118.0,348.0,139.0,15.0,43.0
2020-04-09,El Salvador,13.7942,-88.8965,103.0,6.0,14.0,10.0,1.0,5.0
2020-04-09,Estonia,58.5953,25.0136,1207.0,24.0,83.0,22.0,0.0,11.0
2020-04-09,Ethiopia,9.145,40.4897,56.0,2.0,4.0,1.0,0.0,0.0
2020-04-09,Finland,64.0,26.0,2605.0,42.0,300.0,118.0,2.0,0.0
2020-04-09,France,91.3624,59.71919999999999,87366.0,12228.0,23413.0,4309.0,1341.0,1961.0
2020-04-09,Gambia,13.4432,-15.3101,4.0,1.0,2.0,0.0,0.0,0.0
2020-04-09,Georgia,42.3154,43.3569,218.0,3.0,51.0,7.0,0.0,1.0
2020-04-09,Germany,51.0,9.0,118181.0,2607.0,52407.0,4885.0,258.0,6107.0
2020-04-09,Ghana,7.9465,-1.0232,378.0,6.0,3.0,65.0,0.0,-31.0
2020-04-09,Greece,39.0742,21.8243,1955.0,87.0,269.0,71.0,4.0,0.0
2020-04-09,Grenada,12.1165,-61.679,12.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,Guatemala,15.7835,-90.2308,95.0,3.0,17.0,8.0,0.0,0.0
2020-04-09,Guinea,9.9456,-9.6966,194.0,0.0,11.0,30.0,0.0,6.0
2020-04-09,Guyana,5.0,-58.75,37.0,6.0,8.0,0.0,0.0,0.0
2020-04-09,Honduras,15.2,-86.2419,343.0,23.0,6.0,31.0,1.0,0.0
2020-04-09,Hungary,47.1625,19.5033,980.0,66.0,96.0,85.0,8.0,2.0
2020-04-09,India,21.0,78.0,6725.0,226.0,620.0,809.0,48.0,114.0
2020-04-09,Indonesia,-0.7893,113.9213,3293.0,280.0,252.0,337.0,40.0,30.0
2020-04-09,Iran,32.0,53.0,66220.0,4110.0,32309.0,1634.0,117.0,2497.0
2020-04-09,Italy,43.0,12.0,143626.0,18279.0,28470.0,4204.0,610.0,1979.0
2020-04-09,Jamaica,18.1096,-77.2975,63.0,4.0,12.0,0.0,0.0,2.0
2020-04-09,Japan,36.0,138.0,4667.0,94.0,632.0,410.0,1.0,10.0
2020-04-09,Jordan,31.24,36.51,372.0,7.0,161.0,14.0,1.0,11.0
2020-04-09,Kazakhstan,48.0196,66.9237,781.0,8.0,60.0,54.0,1.0,6.0
2020-04-09,Kenya,-0.0236,37.9062,184.0,7.0,12.0,5.0,1.0,3.0
2020-04-09,Kyrgyzstan,41.2044,74.7661,280.0,4.0,35.0,10.0,0.0,2.0
2020-04-09,Lebanon,33.8547,35.8623,582.0,19.0,67.0,6.0,0.0,5.0
2020-04-09,Liberia,6.4281,-9.4295,31.0,4.0,3.0,0.0,0.0,0.0
2020-04-09,Madagascar,-18.7669,46.8691,93.0,0.0,11.0,0.0,0.0,0.0
2020-04-09,Malawi,-13.254307999999998,34.301525,8.0,1.0,0.0,0.0,0.0,0.0
2020-04-09,Malaysia,2.5,112.5,4228.0,67.0,1608.0,109.0,2.0,121.0
2020-04-09,Mali,17.570692,-3.996166000000001,74.0,7.0,22.0,15.0,0.0,6.0
2020-04-09,Mauritania,21.0079,10.9408,7.0,1.0,2.0,1.0,0.0,0.0
2020-04-09,Mauritius,-20.2,57.5,314.0,7.0,23.0,41.0,0.0,4.0
2020-04-09,Mexico,23.6345,-102.5528,3441.0,194.0,633.0,260.0,20.0,0.0
2020-04-09,Mongolia,46.8625,103.8467,16.0,0.0,4.0,0.0,0.0,0.0
2020-04-09,Morocco,31.7917,-7.0926,1374.0,97.0,109.0,99.0,4.0,12.0
2020-04-09,Mozambique,-18.665695,35.529562,17.0,0.0,1.0,0.0,0.0,0.0
2020-04-09,Namibia,-22.9576,18.4904,16.0,0.0,3.0,0.0,0.0,0.0
2020-04-09,Nepal,28.1667,84.25,9.0,0.0,1.0,0.0,0.0,0.0
2020-04-09,Netherlands,107.04169999999999,-265.0278,21903.0,2403.0,278.0,1221.0,148.0,6.0
2020-04-09,New Zealand,-40.9006,174.886,1239.0,1.0,317.0,29.0,0.0,35.0
2020-04-09,Nicaragua,12.8654,-85.2072,7.0,1.0,0.0,1.0,0.0,0.0
2020-04-09,Niger,17.6078,8.0817,410.0,11.0,40.0,68.0,0.0,12.0
2020-04-09,Nigeria,9.082,8.6753,288.0,7.0,51.0,12.0,1.0,7.0
2020-04-09,North Macedonia,41.6086,21.7453,663.0,30.0,37.0,46.0,1.0,2.0
2020-04-09,Norway,60.472,8.4689,6211.0,108.0,32.0,125.0,7.0,0.0
2020-04-09,Pakistan,30.3753,69.3451,4489.0,65.0,572.0,226.0,4.0,105.0
2020-04-09,Panama,8.538,-80.7821,2528.0,63.0,16.0,279.0,4.0,0.0
2020-04-09,Peru,-9.19,-75.0152,5256.0,138.0,1438.0,914.0,17.0,105.0
2020-04-09,Philippines,13.0,122.0,4076.0,203.0,124.0,206.0,21.0,28.0
2020-04-09,Poland,51.9194,19.1451,5575.0,174.0,284.0,370.0,15.0,62.0
2020-04-09,Portugal,39.3999,-8.2245,13956.0,409.0,205.0,815.0,29.0,9.0
2020-04-09,Romania,45.9432,24.9668,5202.0,248.0,647.0,441.0,28.0,119.0
2020-04-09,Russian Federation,60.0,90.0,10131.0,76.0,698.0,1459.0,13.0,118.0
2020-04-09,Rwanda,-1.9403,29.8739,110.0,0.0,7.0,0.0,0.0,0.0
2020-04-09,Saint Kitts and Nevis,17.357822,-62.782998,11.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,Saint Lucia,13.9094,-60.9789,14.0,0.0,1.0,0.0,0.0,0.0
2020-04-09,Saint Vincent and the Grenadines,12.9843,-61.2872,12.0,0.0,1.0,4.0,0.0,0.0
2020-04-09,Senegal,14.4974,-14.4524,250.0,2.0,123.0,6.0,0.0,10.0
2020-04-09,Serbia,44.0165,21.0059,2867.0,66.0,0.0,201.0,1.0,0.0
2020-04-09,Sierra Leone,8.460555000000001,-11.779889,7.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,Singapore,1.2833,103.8333,1910.0,6.0,460.0,287.0,0.0,54.0
2020-04-09,Slovenia,46.1512,14.9955,1124.0,43.0,128.0,33.0,3.0,8.0
2020-04-09,South Africa,-30.5595,22.9375,1934.0,18.0,95.0,89.0,0.0,0.0
2020-04-09,Spain,40.0,-4.0,153222.0,15447.0,52165.0,5002.0,655.0,4144.0
2020-04-09,Sri Lanka,7.0,81.0,190.0,7.0,49.0,1.0,0.0,5.0
2020-04-09,Suriname,3.9193,-56.0278,10.0,1.0,4.0,0.0,0.0,1.0
2020-04-09,Sweden,63.0,16.0,9141.0,793.0,205.0,722.0,106.0,0.0
2020-04-09,Thailand,15.0,101.0,2423.0,32.0,940.0,54.0,2.0,52.0
2020-04-09,Togo,8.6195,0.8248,73.0,3.0,24.0,3.0,0.0,1.0
2020-04-09,Trinidad and Tobago,10.6918,-61.2225,109.0,8.0,1.0,2.0,0.0,0.0
2020-04-09,Tunisia,34.0,9.0,643.0,25.0,25.0,15.0,1.0,0.0
2020-04-09,Turkey,38.9637,35.2433,42282.0,908.0,2142.0,4056.0,96.0,296.0
2020-04-09,Uganda,1.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,Ukraine,48.3794,31.1656,1892.0,57.0,45.0,224.0,5.0,10.0
2020-04-09,United Arab Emirates,24.0,54.0,2990.0,14.0,268.0,331.0,2.0,29.0
2020-04-09,United Kingdom,270.0299,-482.92470000000003,65872.0,9623.0,359.0,4398.0,1104.0,14.0
2020-04-09,United States,37.0902,-95.7129,462780.0,20255.0,25410.0,34126.0,1985.0,1851.0
2020-04-09,Uruguay,-32.5228,-55.7658,456.0,7.0,192.0,32.0,0.0,42.0
2020-04-09,Uzbekistan,41.3775,64.5853,582.0,3.0,38.0,37.0,0.0,8.0
2020-04-09,Venezuela,6.4238,-66.5897,171.0,9.0,84.0,4.0,0.0,19.0
2020-04-09,Vietnam,16.0,108.0,255.0,0.0,128.0,4.0,0.0,2.0
2020-04-09,Zambia,-15.4167,28.2833,39.0,1.0,24.0,0.0,0.0,17.0
2020-04-09,Zimbabwe,-20.0,30.0,11.0,3.0,0.0,0.0,0.0,0.0
2020-04-10,Afghanistan,33.0,65.0,521.0,15.0,32.0,37.0,0.0,0.0
2020-04-10,Albania,41.1533,20.1683,416.0,23.0,182.0,7.0,0.0,17.0
2020-04-10,Algeria,28.0339,1.6596,1761.0,256.0,405.0,95.0,21.0,58.0
2020-04-10,Angola,-11.2027,17.8739,19.0,2.0,2.0,0.0,0.0,0.0
2020-04-10,Antigua and Barbuda,17.0608,-61.7964,19.0,2.0,0.0,0.0,0.0,0.0
2020-04-10,Argentina,-38.4161,-63.6167,1975.0,82.0,375.0,180.0,10.0,10.0
2020-04-10,Australia,,,6215.0,54.0,1793.0,107.0,3.0,321.0
2020-04-10,Austria,47.5162,14.5501,13555.0,319.0,6064.0,311.0,24.0,824.0
2020-04-10,Bahamas,25.0343,-77.3963,42.0,8.0,5.0,1.0,0.0,0.0
2020-04-10,Bangladesh,23.685,90.3563,424.0,27.0,33.0,94.0,6.0,0.0
2020-04-10,Barbados,13.1939,-59.5432,67.0,4.0,11.0,1.0,1.0,0.0
2020-04-10,Belarus,53.7098,27.9534,1981.0,19.0,169.0,495.0,3.0,30.0
2020-04-10,Belgium,50.8333,4.0,26667.0,3019.0,5568.0,1684.0,496.0,404.0
2020-04-10,Belize,13.1939,-59.5432,10.0,2.0,0.0,1.0,1.0,0.0
2020-04-10,Benin,9.3077,2.3158,35.0,1.0,5.0,9.0,0.0,0.0
2020-04-10,Bolivia,-16.2902,-63.5887,268.0,19.0,2.0,4.0,1.0,0.0
2020-04-10,Bosnia and Herzegovina,43.9159,17.6791,901.0,36.0,129.0,43.0,1.0,28.0
2020-04-10,Botswana,-22.3285,24.6849,13.0,1.0,0.0,0.0,0.0,0.0
2020-04-10,Brazil,-14.235,-51.9253,19638.0,1057.0,173.0,1546.0,107.0,0.0
2020-04-10,Bulgaria,42.7339,25.4858,635.0,25.0,54.0,17.0,1.0,6.0
2020-04-10,Burkina Faso,12.2383,-1.5616,443.0,24.0,146.0,0.0,0.0,0.0
2020-04-10,Cambodia,11.55,104.9167,119.0,0.0,72.0,0.0,0.0,10.0
2020-04-10,Cameroon,3.848,11.5021,820.0,12.0,98.0,90.0,2.0,38.0
2020-04-10,Canada,,,22046.0,556.0,5855.0,1405.0,54.0,693.0
2020-04-10,Chile,-35.6751,-71.543,6501.0,65.0,1571.0,529.0,8.0,297.0
2020-04-10,China,,,82941.0,3340.0,77791.0,58.0,1.0,112.0
2020-04-10,Colombia,4.5709,-74.2973,2473.0,80.0,197.0,250.0,11.0,23.0
2020-04-10,Congo,,,275.0,25.0,18.0,35.0,2.0,4.0
2020-04-10,Costa Rica,9.7489,-83.7534,558.0,3.0,42.0,19.0,0.0,12.0
2020-04-10,Cote d'Ivoire,7.54,-5.5471,444.0,3.0,52.0,0.0,0.0,0.0
2020-04-10,Croatia,45.1,15.2,1495.0,21.0,231.0,88.0,1.0,12.0
2020-04-10,Czechia,49.8175,15.473,5732.0,119.0,346.0,163.0,7.0,45.0
2020-04-10,Denmark,189.8634,-40.014300000000006,6014.0,247.0,1929.0,184.0,10.0,46.0
2020-04-10,Dominica,15.415,-61.371,16.0,0.0,5.0,1.0,0.0,4.0
2020-04-10,Dominican Republic,18.7357,-70.1627,2620.0,126.0,98.0,271.0,8.0,18.0
2020-04-10,Ecuador,-1.8312,-78.1834,7161.0,297.0,368.0,2196.0,25.0,29.0
2020-04-10,Egypt,26.0,30.0,1794.0,135.0,384.0,95.0,17.0,36.0
2020-04-10,El Salvador,13.7942,-88.8965,117.0,6.0,15.0,14.0,0.0,1.0
2020-04-10,Estonia,58.5953,25.0136,1258.0,24.0,93.0,51.0,0.0,10.0
2020-04-10,Ethiopia,9.145,40.4897,65.0,3.0,4.0,9.0,1.0,0.0
2020-04-10,Finland,64.0,26.0,2769.0,48.0,300.0,164.0,6.0,0.0
2020-04-10,France,91.3624,59.71919999999999,91738.0,13215.0,25195.0,4372.0,987.0,1782.0
2020-04-10,Gambia,13.4432,-15.3101,4.0,1.0,2.0,0.0,0.0,0.0
2020-04-10,Georgia,42.3154,43.3569,234.0,3.0,54.0,16.0,0.0,3.0
2020-04-10,Germany,51.0,9.0,122171.0,2767.0,53913.0,3990.0,160.0,1506.0
2020-04-10,Ghana,7.9465,-1.0232,378.0,6.0,4.0,0.0,0.0,1.0
2020-04-10,Greece,39.0742,21.8243,2011.0,92.0,269.0,56.0,5.0,0.0
2020-04-10,Grenada,12.1165,-61.679,14.0,0.0,0.0,2.0,0.0,0.0
2020-04-10,Guatemala,15.7835,-90.2308,126.0,3.0,17.0,31.0,0.0,0.0
2020-04-10,Guinea,9.9456,-9.6966,212.0,0.0,15.0,18.0,0.0,4.0
2020-04-10,Guyana,5.0,-58.75,37.0,6.0,8.0,0.0,0.0,0.0
2020-04-10,Honduras,15.2,-86.2419,382.0,23.0,7.0,39.0,0.0,1.0
2020-04-10,Hungary,47.1625,19.5033,1190.0,77.0,112.0,210.0,11.0,16.0
2020-04-10,India,21.0,78.0,7598.0,246.0,774.0,873.0,20.0,154.0
2020-04-10,Indonesia,-0.7893,113.9213,3512.0,306.0,282.0,219.0,26.0,30.0
2020-04-10,Iran,32.0,53.0,68192.0,4232.0,35465.0,1972.0,122.0,3156.0
2020-04-10,Italy,43.0,12.0,147577.0,18849.0,30455.0,3951.0,570.0,1985.0
2020-04-10,Jamaica,18.1096,-77.2975,63.0,4.0,13.0,0.0,0.0,1.0
2020-04-10,Japan,36.0,138.0,5530.0,99.0,685.0,863.0,5.0,53.0
2020-04-10,Jordan,31.24,36.51,372.0,7.0,170.0,0.0,0.0,9.0
2020-04-10,Kazakhstan,48.0196,66.9237,812.0,10.0,64.0,31.0,2.0,4.0
2020-04-10,Kenya,-0.0236,37.9062,189.0,7.0,22.0,5.0,0.0,10.0
2020-04-10,Kyrgyzstan,41.2044,74.7661,298.0,5.0,35.0,18.0,1.0,0.0
2020-04-10,Lebanon,33.8547,35.8623,609.0,20.0,76.0,27.0,1.0,9.0
2020-04-10,Liberia,6.4281,-9.4295,37.0,5.0,3.0,6.0,1.0,0.0
2020-04-10,Madagascar,-18.7669,46.8691,93.0,0.0,11.0,0.0,0.0,0.0
2020-04-10,Malawi,-13.254307999999998,34.301525,9.0,1.0,0.0,1.0,0.0,0.0
2020-04-10,Malaysia,2.5,112.5,4346.0,70.0,1830.0,118.0,3.0,222.0
2020-04-10,Mali,17.570692,-3.996166000000001,87.0,7.0,22.0,13.0,0.0,0.0
2020-04-10,Mauritania,21.0079,10.9408,7.0,1.0,2.0,0.0,0.0,0.0
2020-04-10,Mauritius,-20.2,57.5,318.0,9.0,23.0,4.0,2.0,0.0
2020-04-10,Mexico,23.6345,-102.5528,3844.0,233.0,633.0,403.0,39.0,0.0
2020-04-10,Mongolia,46.8625,103.8467,16.0,0.0,4.0,0.0,0.0,0.0
2020-04-10,Morocco,31.7917,-7.0926,1448.0,107.0,122.0,74.0,10.0,13.0
2020-04-10,Mozambique,-18.665695,35.529562,20.0,0.0,2.0,3.0,0.0,1.0
2020-04-10,Namibia,-22.9576,18.4904,16.0,0.0,3.0,0.0,0.0,0.0
2020-04-10,Nepal,28.1667,84.25,9.0,0.0,1.0,0.0,0.0,0.0
2020-04-10,Netherlands,107.04169999999999,-265.0278,23249.0,2520.0,287.0,1346.0,117.0,9.0
2020-04-10,New Zealand,-40.9006,174.886,1283.0,2.0,373.0,44.0,1.0,56.0
2020-04-10,Nicaragua,12.8654,-85.2072,7.0,1.0,0.0,0.0,0.0,0.0
2020-04-10,Niger,17.6078,8.0817,438.0,11.0,41.0,28.0,0.0,1.0
2020-04-10,Nigeria,9.082,8.6753,305.0,7.0,58.0,17.0,0.0,7.0
2020-04-10,North Macedonia,41.6086,21.7453,711.0,32.0,41.0,48.0,2.0,4.0
2020-04-10,Norway,60.472,8.4689,6314.0,113.0,32.0,103.0,5.0,0.0
2020-04-10,Pakistan,30.3753,69.3451,4695.0,66.0,727.0,206.0,1.0,155.0
2020-04-10,Panama,8.538,-80.7821,2752.0,66.0,16.0,224.0,3.0,0.0
2020-04-10,Peru,-9.19,-75.0152,5897.0,169.0,1569.0,641.0,31.0,131.0
2020-04-10,Philippines,13.0,122.0,4195.0,221.0,140.0,119.0,18.0,16.0
2020-04-10,Poland,51.9194,19.1451,5955.0,181.0,318.0,380.0,7.0,34.0
2020-04-10,Portugal,39.3999,-8.2245,15472.0,435.0,233.0,1516.0,26.0,28.0
2020-04-10,Romania,45.9432,24.9668,5467.0,270.0,729.0,265.0,22.0,82.0
2020-04-10,Russian Federation,60.0,90.0,11917.0,94.0,795.0,1786.0,18.0,97.0
2020-04-10,Rwanda,-1.9403,29.8739,118.0,0.0,7.0,8.0,0.0,0.0
2020-04-10,Saint Kitts and Nevis,17.357822,-62.782998,12.0,0.0,0.0,1.0,0.0,0.0
2020-04-10,Saint Lucia,13.9094,-60.9789,15.0,0.0,1.0,1.0,0.0,0.0
2020-04-10,Saint Vincent and the Grenadines,12.9843,-61.2872,12.0,0.0,1.0,0.0,0.0,0.0
2020-04-10,Senegal,14.4974,-14.4524,265.0,2.0,137.0,15.0,0.0,14.0
2020-04-10,Serbia,44.0165,21.0059,3105.0,71.0,0.0,238.0,5.0,0.0
2020-04-10,Sierra Leone,8.460555000000001,-11.779889,8.0,0.0,0.0,1.0,0.0,0.0
2020-04-10,Singapore,1.2833,103.8333,2108.0,7.0,492.0,198.0,1.0,32.0
2020-04-10,Slovenia,46.1512,14.9955,1160.0,45.0,137.0,36.0,2.0,9.0
2020-04-10,South Africa,-30.5595,22.9375,2003.0,24.0,410.0,69.0,6.0,315.0
2020-04-10,Spain,40.0,-4.0,158273.0,16081.0,55668.0,5051.0,634.0,3503.0
2020-04-10,Sri Lanka,7.0,81.0,190.0,7.0,54.0,0.0,0.0,5.0
2020-04-10,Suriname,3.9193,-56.0278,10.0,1.0,4.0,0.0,0.0,0.0
2020-04-10,Sweden,63.0,16.0,9685.0,870.0,381.0,544.0,77.0,176.0
2020-04-10,Thailand,15.0,101.0,2473.0,33.0,1013.0,50.0,1.0,73.0
2020-04-10,Togo,8.6195,0.8248,76.0,3.0,25.0,3.0,0.0,1.0
2020-04-10,Trinidad and Tobago,10.6918,-61.2225,109.0,8.0,1.0,0.0,0.0,0.0
2020-04-10,Tunisia,34.0,9.0,671.0,25.0,25.0,28.0,0.0,0.0
2020-04-10,Turkey,38.9637,35.2433,47029.0,1006.0,2423.0,4747.0,98.0,281.0
2020-04-10,Uganda,1.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,Ukraine,48.3794,31.1656,2203.0,69.0,61.0,311.0,12.0,16.0
2020-04-10,United Arab Emirates,24.0,54.0,3360.0,16.0,418.0,370.0,2.0,150.0
2020-04-10,United Kingdom,270.0299,-482.92470000000003,74605.0,10776.0,588.0,8733.0,1153.0,229.0
2020-04-10,United States,37.0902,-95.7129,496535.0,22333.0,28790.0,33755.0,2078.0,3380.0
2020-04-10,Uruguay,-32.5228,-55.7658,473.0,7.0,206.0,17.0,0.0,14.0
2020-04-10,Uzbekistan,41.3775,64.5853,624.0,3.0,42.0,42.0,0.0,4.0
2020-04-10,Venezuela,6.4238,-66.5897,171.0,9.0,84.0,0.0,0.0,0.0
2020-04-10,Vietnam,16.0,108.0,257.0,0.0,144.0,2.0,0.0,16.0
2020-04-10,Zambia,-15.4167,28.2833,40.0,2.0,25.0,1.0,1.0,1.0
2020-04-10,Zimbabwe,-20.0,30.0,13.0,3.0,0.0,2.0,0.0,0.0
2020-04-11,Afghanistan,33.0,65.0,555.0,18.0,32.0,34.0,3.0,0.0
2020-04-11,Albania,41.1533,20.1683,433.0,23.0,197.0,17.0,0.0,15.0
2020-04-11,Algeria,28.0339,1.6596,1825.0,275.0,460.0,64.0,19.0,55.0
2020-04-11,Angola,-11.2027,17.8739,19.0,2.0,4.0,0.0,0.0,2.0
2020-04-11,Antigua and Barbuda,17.0608,-61.7964,21.0,2.0,0.0,2.0,0.0,0.0
2020-04-11,Argentina,-38.4161,-63.6167,1975.0,83.0,440.0,0.0,1.0,65.0
2020-04-11,Australia,,,6303.0,57.0,1806.0,88.0,3.0,13.0
2020-04-11,Austria,47.5162,14.5501,13806.0,337.0,6604.0,251.0,18.0,540.0
2020-04-11,Bahamas,25.0343,-77.3963,46.0,8.0,5.0,4.0,0.0,0.0
2020-04-11,Bangladesh,23.685,90.3563,482.0,30.0,36.0,58.0,3.0,3.0
2020-04-11,Barbados,13.1939,-59.5432,68.0,4.0,11.0,1.0,0.0,0.0
2020-04-11,Belarus,53.7098,27.9534,2226.0,23.0,172.0,245.0,4.0,3.0
2020-04-11,Belgium,50.8333,4.0,28018.0,3346.0,5986.0,1351.0,327.0,418.0
2020-04-11,Belize,13.1939,-59.5432,13.0,2.0,0.0,3.0,0.0,0.0
2020-04-11,Benin,9.3077,2.3158,35.0,1.0,5.0,0.0,0.0,0.0
2020-04-11,Bolivia,-16.2902,-63.5887,275.0,20.0,2.0,7.0,1.0,0.0
2020-04-11,Bosnia and Herzegovina,43.9159,17.6791,946.0,37.0,139.0,45.0,1.0,10.0
2020-04-11,Botswana,-22.3285,24.6849,13.0,1.0,0.0,0.0,0.0,0.0
2020-04-11,Brazil,-14.235,-51.9253,20727.0,1124.0,173.0,1089.0,67.0,0.0
2020-04-11,Bulgaria,42.7339,25.4858,661.0,28.0,62.0,26.0,3.0,8.0
2020-04-11,Burkina Faso,12.2383,-1.5616,484.0,27.0,155.0,41.0,3.0,9.0
2020-04-11,Cambodia,11.55,104.9167,120.0,0.0,75.0,1.0,0.0,3.0
2020-04-11,Cameroon,3.848,11.5021,820.0,12.0,98.0,0.0,0.0,0.0
2020-04-11,Canada,,,23303.0,653.0,6589.0,1257.0,97.0,734.0
2020-04-11,Chile,-35.6751,-71.543,6927.0,73.0,1864.0,426.0,8.0,293.0
2020-04-11,China,,,83014.0,3343.0,77877.0,73.0,3.0,86.0
2020-04-11,Colombia,4.5709,-74.2973,2709.0,100.0,214.0,236.0,20.0,17.0
2020-04-11,Congo,,,283.0,25.0,21.0,8.0,0.0,3.0
2020-04-11,Costa Rica,9.7489,-83.7534,577.0,3.0,49.0,19.0,0.0,7.0
2020-04-11,Cote d'Ivoire,7.54,-5.5471,533.0,4.0,58.0,89.0,1.0,6.0
2020-04-11,Croatia,45.1,15.2,1534.0,21.0,323.0,39.0,0.0,92.0
2020-04-11,Czechia,49.8175,15.473,5831.0,129.0,411.0,99.0,10.0,65.0
2020-04-11,Denmark,189.8634,-40.014300000000006,6191.0,260.0,2111.0,177.0,13.0,182.0
2020-04-11,Dominica,15.415,-61.371,16.0,0.0,5.0,0.0,0.0,0.0
2020-04-11,Dominican Republic,18.7357,-70.1627,2759.0,135.0,108.0,139.0,9.0,10.0
2020-04-11,Ecuador,-1.8312,-78.1834,7257.0,315.0,411.0,96.0,18.0,43.0
2020-04-11,Egypt,26.0,30.0,1939.0,146.0,426.0,145.0,11.0,42.0
2020-04-11,El Salvador,13.7942,-88.8965,118.0,6.0,19.0,1.0,0.0,4.0
2020-04-11,Estonia,58.5953,25.0136,1304.0,24.0,93.0,46.0,0.0,0.0
